   102/199     8.59G   0.03224   0.01961         0   0.05184        27       640    0.8126    0.8229    0.8498     0.462   0.03215   0.01111         0
   103/199     8.59G   0.03206   0.01947         0   0.05153        43       640    0.8431    0.7878    0.8477    0.4559   0.03281    0.0112         0
   104/199     8.59G   0.03214    0.0194         0   0.05154        27       640    0.8242    0.8028    0.8262     0.438   0.03285   0.01112         0
   105/199     8.59G   0.03192   0.01902         0   0.05094        37       640    0.8085    0.8246    0.8481    0.4535    0.0329   0.01109         0
   106/199     8.59G   0.03165   0.01915         0    0.0508        43       640    0.7914    0.8145    0.8392    0.4348   0.03378    0.0112         0
   107/199     8.59G   0.03196   0.01931         0   0.05126        37       640    0.7869    0.8329    0.8302    0.4462   0.03246   0.01095         0
   108/199     8.59G   0.03203   0.01943         0   0.05146        40       640    0.7988    0.8195    0.8222    0.4324   0.03213   0.01082         0
   109/199     8.59G   0.03177   0.01895         0   0.05072        30       640    0.8277    0.8187    0.8313    0.4397   0.03203   0.01103         0
   110/199     8.59G   0.03129   0.01946         0   0.05075        43       640    0.8146    0.8294    0.8301    0.4408   0.03233   0.01113         0
   111/199     8.59G   0.03146   0.01975         0    0.0512        30       640    0.7985    0.8376    0.8254    0.4278   0.03249   0.01094         0
   112/199     8.59G   0.03179   0.01898         0   0.05077        31       640    0.8127    0.8237    0.8407    0.4415   0.03239   0.01138         0
   113/199     8.59G   0.03123   0.01925         0   0.05048        29       640    0.8217    0.8087    0.8342    0.4455   0.03195   0.01117         0
   114/199     8.59G   0.03119   0.01927         0   0.05046        35       640    0.7917    0.8477    0.8463    0.4503   0.03238   0.01111         0
   115/199     8.59G   0.03157   0.01906         0   0.05063        39       640     0.801    0.8342    0.8218    0.4384    0.0329   0.01128         0
   116/199     8.59G   0.03095   0.01921         0   0.05016        37       640    0.7929    0.8195    0.8239    0.4476   0.03259   0.01113         0
   117/199     8.59G   0.03144   0.01868         0   0.05012        38       640    0.8122    0.8145    0.8299    0.4533   0.03282   0.01124         0
   118/199     8.59G   0.03086   0.01947         0   0.05033        41       640    0.7969    0.8404    0.8405    0.4662   0.03201   0.01132         0
